comment_id,concert_id,username,message,feeling_pos,feeling_neg,music_ref,external_ref,phys_react_intentional,phys_react_unintentional
ct_268,nf_ct_169,Abe 901,Could it be a bot? I mean....,,,,x,,
ct_269,nf_ct_170,Alex,definitely not,,,,x,,
ct_270,nf_ct_171,Alex,bots usually don't make grammatical errors like that,,,,x,,
ct_271,nf_ct_172,Abe 901,Fair enough,,,,x,,
ct_272,nf_ct_173,Andrew Parkinson,"Sublime music, heavenly!",x,,,,,
ct_273,nf_ct_174,Niets Music,Shout out the the road crew who lugs around that heavy harmonium/glass harp across the globe,x,,,x,,
ct_275,nf_ct_175,Jürgen Kreuer,Great music ,x,,,,,
ct_276,nf_ct_176,Alex,@ARTE Concert he said the music is shit... so tell that to him,,x,,x,,
ct_278,nf_ct_177,Emma,:red_heart: merci pour @Arte et Nils,x,,,,,
ct_279,nf_ct_178,Alex,is calling the music shit insulting or debating? ,,x,,,,
ct_281,nf_ct_179,Lizbeth Ajuria,"Alessio needs attention, poor little thing, bless you! :folded_hands:",,x,,,,
ct_283,nf_ct_180,Travler Nils,I love this part.,x,,,,,
ct_285,nf_ct_181,Pomdeterre de la mancha,oh wow comment section being amazing again. Going back full screen :p,x,x,,,,
ct_286,nf_ct_182,Travler Nils,this can go on forever :red_heart: ,x,,,,,
ct_287,nf_ct_183,Emma,:red_heart:,x,,,,,
ct_288,nf_ct_184,Lizbeth Ajuria,"Master, sublime! :fire::star_struck::purple_heart:",x,,,,,
ct_291,nf_ct_185,MA SC,"Alex, you're being anti-social!",,x,,,,
ct_292,nf_ct_186,Travler Nils,"convert this to MIDI pls , haha",x,,,x,,
ct_294,nf_ct_187,Epi..mű,":astonished_face: ., ""shit"" ¿ the lad needs to get a vocabulary that's a bit more descriptive! As to the texture and colours that the ""shit"" may evoke.,:winking_face::winking_face_with_tongue:",x,x,,x,,
ct_295,nf_ct_188,Alex,I'm very sociable with people that are good vibes. :),x,,,,,
ct_296,nf_ct_189,Bruno,Hammers revisited :),x,,,,,
ct_297,nf_ct_190,Lizbeth Ajuria,:heart_hands::clapping_hands::collision:,x,,,,,
ct_299,nf_ct_191,Glen Efze (Klaus),Love this so much. What a great concert. Thanx for this!,x,,,,,
ct_303,nf_ct_192,Alex,which everyone but one individual here seems to be good vibes ;),x,x,,,,
ct_305,nf_ct_193,Definite-Reality,music analog vortex ,x,,x,,,
ct_306,nf_ct_194,Alex,i always love that piece,x,,x,,,
ct_309,nf_ct_195,Emma,:red_heart:👏🏻👏🏻👏🏻 bravoooo,x,,,,,
ct_311,nf_ct_196,Egor,:clapping_hands::clapping_hands::clapping_hands::clapping_hands:,x,,,,,
ct_314,nf_ct_197,Alex,merci a tout,,,,,,
ct_316,nf_ct_198,Lizbeth Ajuria,Merci beaucoup ! :folded_hands::rose::face_blowing_a_kiss:,,,,,,
ct_317,nf_ct_199,Niets Music,"Awesome, thanks arte!",x,,,,,
ct_318,nf_ct_200,Can İnan,thx arte,x,,,,,
ct_319,nf_ct_201,Egor,Thanks Nils and ARTE :red_heart: It was amazing ,x,,,,,
ct_321,nf_ct_202,KotlinTest,There was an additional part ,,,,,,
ct_324,nf_ct_203,Fabrice Vigano-Géry,:red_heart:,x,,,,,
ct_326,nf_ct_204,Epi..mű,👏🏼🙏🏼 thanks again ARTE Concert✓for a most magnificent concert 👏🏼👏🏼,x,,,,,
ct_327,nf_ct_205,Niets Music,WIll keep coming back to this,x,,,,,
ct_329,nf_ct_206,Alice Ruzzettu,"What an intense performance by an inspired and prepared musician, interesting filming production and great location. Thanks ",x,,x,,,
ct_4,sting_ct_1,Antho,Merci arte super !:slightly_smiling_face:,x,,,,,
ct_9,sting_ct_2,Jana Von Herzen,Sting :smiling_face_with_heart_eyes: best wishes from Berlin :musical_notes::musical_note::partying_face:,x,,,,,
ct_12,sting_ct_3,Jana Von Herzen,thank you ARTE Concert! :folded_hands::thumbs_up::red_heart:,x,,,,,
ct_15,sting_ct_4,Mariusz Slowinski,Merci Arte :slightly_smiling_face:,x,,,,,
ct_16,sting_ct_5,Mariusz Slowinski,Can't wait :winking_face:,x,,,,,
ct_27,sting_ct_6,Stingako,In about 3min!!,,,,,,
ct_28,sting_ct_7,LEFEVRE Thierry et Odile,:sparkling_heart:,x,,,,,
ct_33,sting_ct_8,Stingako,Wow..Sting:blue_heart::blue_heart::blue_heart:,x,,,,,
ct_35,sting_ct_9,Ali Delici,:raising_hands:,x,,,,,
ct_36,sting_ct_10,Manfred Philips,An englishman in Paris :winking_face:,,,,x,,
ct_40,sting_ct_11,luis martinez,Sounds great!!!,x,,x,,,
ct_41,sting_ct_12,Manfred Philips,En plus je suis fan de FIP :winking_face:,,,,,,
ct_44,sting_ct_13,Stingako,So beautiful .. place and music.. wow Sting:blue_heart::blue_heart::blue_heart::blue_heart::blue_heart::blue_heart::bouquet::bouquet::bouquet::bouquet:,x,,,,,
ct_45,sting_ct_14,lauragoblin,:heart_suit::heart_suit::heart_suit:,x,,,,,
ct_46,sting_ct_15,Arnaud Marchand,:fire:tip top:fire:,x,,,,,
ct_47,sting_ct_16,Waringham,one of the greatest singer and songwriter of all times,x,,,,,
ct_48,sting_ct_17,Emre Seven,where is shaggy?,,,,x,,
ct_50,sting_ct_18,just aqin,indonesia now 2 AM wacth thiss love it,x,,,x,,
ct_52,sting_ct_19,Mia Sote,TY very much Arte concert !:red_heart::red_heart::red_heart:,x,,,,,
ct_53,sting_ct_20,Jana Von Herzen,love it :folded_hands::red_heart:,x,,,,,
ct_54,sting_ct_21,Chri'tof God'fighter,:thumbs_up::heart_suit:,x,,,,,
ct_56,sting_ct_22,Ali Delici,:heart_on_fire:,x,,,,,
ct_61,sting_ct_23,Salih Kuzgun,How fragile?!!!,x,,x,,,
ct_62,sting_ct_24,marvusparvus,tomorrow's rain will wash the stains away ,,,x,,,
ct_63,sting_ct_25,Stingako,"Sting music and the place, :bouquet::bouquet:Pantheon .. beautifully cool! Magically fantastic! :blue_heart::blue_heart::blue_heart:",x,,,,,
ct_64,sting_ct_26,Manfred Philips,Arte Concert always on top!,x,,,,,
ct_72,sting_ct_27,Jana Von Herzen,:musical_notes::musical_note::thumbs_up::partying_face::headphone:,x,,,,,
ct_77,sting_ct_28,Stingako,Message In A Bottle .. new version :blue_heart::blue_heart::blue_heart::bouquet: cool,x,,x,,,
ct_79,sting_ct_29,Offenbacher64,Danke an ARTE Concert!,,,,,,
ct_81,sting_ct_30,LEFEVRE Thierry et Odile,c'est temps suspend ton vol...magique ! :thumbs_up::red_heart::sparkling_heart::sparkling_heart:merci :folded_hands::sparkling_heart::sparkling_heart::sparkling_heart::sparkling_heart::sparkling_heart:,,,,,,
ct_83,sting_ct_31,Manfred Philips,Send an SOS to the world to fire Macron...,,x,x,x,,
ct_84,sting_ct_32,Liliane Bernage,:hundred_points:,x,,,,,
ct_87,sting_ct_33,CRI,evidemment SOS to the nature,,,,,,
ct_88,sting_ct_34,Stefano Fucili,:red_heart: Mr Sting is always the n.1,x,,,,,
ct_91,sting_ct_35,zed hennuy,"whowww le magique mr Sting dans un lieu superbe , merci arte pour vos bon plan :smiling_face_with_hearts:",,,,,,
ct_92,sting_ct_36,Stingako,4:11am in JAPAN! Great thing I woke up early today! Fantastic Sunday morning!!,x,,,x,,
ct_93,sting_ct_37,Manfred Philips,I think I will make a tribute to this song soon.,x,,,x,,
ct_94,sting_ct_38,Gosia 00.00,:red_heart::red_heart::red_heart::red_heart::red_heart:,x,,,,,
ct_97,sting_ct_39,Mia Sote,TY Arte concert for the great message full of hope and love !:red_heart::red_heart::red_heart:,x,,,,,
ct_98,sting_ct_40,Marie-Carmen Damade,:smiling_face_with_heart_eyes::smiling_face_with_heart_eyes:,x,,,,,
ct_105,sting_ct_41,marvusparvus,:heart_decoration:SOS:heart_decoration:,x,,x,,,
ct_106,sting_ct_42,Marie-Carmen Damade,Hope the world will listen about this SOS ... ,,,x,x,,
ct_113,sting_ct_43,Leon4k,"STING, I consider your songs the best in the world",x,,,,,
ct_115,sting_ct_44,Stingako,I agree to you!! ,x,,,,,
ct_119,sting_ct_45,Wolf Dreamcatcher,Will there be a recording?:eyes:,,,,x,,
ct_122,sting_ct_46,Jana Von Herzen,"@Andre Scheeren, jaaaa mega :musical_note::musical_notes::smiling_face_with_heart_eyes::folded_hands:",,,,,,
ct_123,sting_ct_47,M@u J.,"@Wolf Dreamcatcher it was on 6th October, so yesss",X,,,x,,
ct_124,sting_ct_48,Maurizio Saccani,Rushing water! Sting rocks!,x,,x,,,
ct_127,sting_ct_49,Judy Inwood,A catching tune and kitschy whistle...love it,x,,x,,,
ct_132,sting_ct_50,Stingako,Yes!!:blue_heart::blue_heart:Rushing Water!! ,x,,x,,,
ct_133,sting_ct_51,Liliane Bernage,happy happy :star_struck::smiling_face_with_hearts::red_heart::red_heart::red_heart:,x,,,,,
ct_134,sting_ct_52,Wolf Dreamcatcher,@Matthias Joss Thank you :hugging_face:,x,,,x,,
ct_137,sting_ct_53,Wolf Dreamcatcher,:thumbs_up:,x,,,,,
ct_138,sting_ct_54,Judy Inwood,A Grammy for this song!,x,,,,,
ct_140,sting_ct_55,Romain Rouquet,Incroyble Sting !,,,,,,
ct_142,sting_ct_56,Maurizio Saccani,that's Dom guitar tech on guitar,,,,x,,
ct_144,sting_ct_57,Violeta Lindiene,:growing_heart:,x,,,,,
ct_146,sting_ct_58,Stingako,:blue_heart::musical_notes:This is the sound of rushing water!:musical_notes::blue_heart:..Ease into the water..:blue_heart: I love this song! ,x,,x,,,
ct_148,sting_ct_59,Béa Piron,:star_struck::thumbs_up::musical_notes:,x,,,,,
ct_149,sting_ct_60,Waringham,thanks Arte,x,,,,,
ct_151,sting_ct_61,Stingako,And.. my super favorite! For Her Love! ,x,,x,,,
ct_154,sting_ct_62,Steve Bruneel,this is awesome,x,,,,,
ct_156,sting_ct_63,MaggieMarch,Hello from Wales UK Thank you ARTE as always smashing enjoyment ,x,,,x,,
ct_158,sting_ct_64,jlee,this is just so cool!!!!!,x,,,,,
ct_159,sting_ct_65,Stingako,Very cool and beautifully melancholy .. ,x,,,,,
ct_164,sting_ct_66,Jana Von Herzen,so niiiice :red_heart:,x,,,,,
ct_166,sting_ct_67,archambault pascal,"an instrumental music : url, "" tourne la vie zic pascal solo tof "" on youtube.",,,,x,,
ct_167,sting_ct_68,Olga Jecmenica,:red_heart::red_heart::red_heart:,x,,,,,
ct_171,sting_ct_69,Stingako,:blue_heart::musical_notes:” and he will be the one she loves..:blue_heart::musical_notes: this song permeates into my soul.. ,x,,x,,,
ct_172,sting_ct_70,Stingako,Sexy cool and beautiful :blue_heart::bouquet:,x,,,,,
ct_173,sting_ct_71,Judy Inwood,My heart is melting,x,x,,,,
ct_176,sting_ct_72,Stingako,Really beautiful place! The Bridge!! :blue_heart::blue_heart::blue_heart::blue_heart:,x,,x,,,
ct_179,sting_ct_73,Maurizio Saccani,Sittin' On The Dock of the Bay by Otis Redding,,,x,,,
ct_183,sting_ct_74,marvusparvus,"if you love someone, set them free",,,,,,
ct_189,sting_ct_75,Frank16,:clapping_hands:,x,,,,,
ct_191,sting_ct_76,Violeta Lindiene,:growing_heart:,x,,,,,
ct_193,sting_ct_77,Carolina Burgos,Awwww..... precious moment!! :red_heart:,x,,,,,
ct_194,sting_ct_78,Tímea Molnár,Greetings from Vienna,,,,x,,
ct_197,sting_ct_79,Jana Von Herzen,I would siiting with you everywhere :red_heart::face_with_hand_over_mouth:,x,,,,,
ct_199,sting_ct_80,Stingako,The Dock Of The Bay...:bouquet::bouquet::bouquet: ,x,,x,,,
ct_201,sting_ct_81,Judy Inwood,"Greetings from Cincinnati, Ohio",,,,x,,
ct_202,sting_ct_82,AdFab Gessert,Great live ! :red_heart:,x,,,,,
ct_210,sting_ct_83,brian ketaren,:elbowcough::elbowcough::elbowcough:,x,x,,,,x
ct_211,sting_ct_84,marvusparvus,:heart_decoration::heart_decoration::heart_decoration::heart_decoration::heart_decoration::heart_decoration::heart_decoration::heart_decoration:,,,,,,
ct_216,sting_ct_85,Moody'sBack,"I watch Kaamelott today, Sting is perfect",x,,,x,,
ct_223,sting_ct_86,Th0mas Lange,"leans back in Armchair, and enjoyes ;)",x,,,,x,
